run_id,pipeline_name,factory_name,subscription_id,subscription_name,status,duration_min,run_start,run_end,invoked_by,invoked_by_type,message
544318d4-71cd-47cf-bff7-5355bb7d5ea7,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-02-25T12:15:00.6414954Z,2026-02-25T12:15:16.3529363Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
9e901b12-9283-49d4-a066-2ef22e5b3768,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.38,2026-02-25T12:45:00.7545149Z,2026-02-25T12:45:23.614874Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e9044f4e-2b90-4de4-a741-b2595047c9a7,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.27,2026-02-25T13:15:00.9052043Z,2026-02-25T13:15:17.2603687Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
7b949873-a666-41f2-8b47-5e383b3d63ce,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.41,2026-02-25T13:45:00.1388455Z,2026-02-25T13:45:24.8694844Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
5272c9f6-a52a-4eee-b209-28a0f9a6b904,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.41,2026-02-25T14:15:01.7760662Z,2026-02-25T14:15:26.3040318Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
aa395b5c-eab3-4974-b8c5-2bbb6830664a,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.29,2026-02-25T14:45:00.207793Z,2026-02-25T14:45:17.8442228Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
7f17dc7b-436d-4f2c-bb52-1e35fed2192c,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.46,2026-02-26T12:15:00.8232743Z,2026-02-26T12:15:28.4337914Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
a166cb06-7f51-4361-aa4a-517b5046d154,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.25,2026-02-26T12:45:00.8728334Z,2026-02-26T12:45:16.0891948Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e4553b23-9c9e-41a2-82cb-22ee9b7617a1,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.53,2026-02-26T13:15:00.4287096Z,2026-02-26T13:15:32.4916906Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e85a15fb-c121-4712-933a-8c9bce1e18b8,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.36,2026-02-26T13:45:00.5427919Z,2026-02-26T13:45:21.9394304Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
dbc5ba6e-146d-4e00-b8cd-552298eb11ad,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.3,2026-02-26T14:15:00.8827403Z,2026-02-26T14:15:18.964576Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c2cc28c3-1efe-46f7-a449-228d62d3a862,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-02-26T14:45:01.017306Z,2026-02-26T14:45:13.3378433Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
a62bce2d-0414-4864-bd32-c33822ffadcc,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.31,2026-03-01T12:15:00.0050723Z,2026-03-01T12:15:18.78369Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
577371bb-9745-4be2-b333-9eb568c051fd,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.27,2026-03-01T12:45:00.3103829Z,2026-03-01T12:45:16.4418237Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
752c47b1-e7c2-461e-8906-05fec741baa8,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.43,2026-03-01T13:15:00.4286941Z,2026-03-01T13:15:26.4479874Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
97852dcf-2123-4e59-a299-80bd73b9e9ca,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-03-01T13:45:00.730655Z,2026-03-01T13:45:13.0434644Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
d6066562-6b25-46d4-80ec-067215f700a1,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.36,2026-03-01T14:15:01.2662025Z,2026-03-01T14:15:22.7977001Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
d59d0381-00d5-4f39-8519-84895e38bc46,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.2,2026-03-01T14:45:00.600147Z,2026-03-01T14:45:12.5615489Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
f48855d1-45d5-4b65-a88a-0b7911fcce18,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.54,2026-03-04T12:15:00.8860111Z,2026-03-04T12:15:33.1029432Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
9e282466-f452-438b-a175-18f3a3fdb883,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-03-04T12:45:00.0848255Z,2026-03-04T12:45:12.4143391Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
bbdbfb94-0e2e-4dde-bdbd-32570f14516b,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.55,2026-03-04T13:15:00.3826599Z,2026-03-04T13:15:33.3215767Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
5970cf74-4a45-4a82-8025-0c317cf5ea23,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.46,2026-03-04T13:45:00.8474245Z,2026-03-04T13:45:28.6234823Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
492f7b0d-833c-40c5-b482-70a22fa28041,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.24,2026-03-04T14:15:00.9699255Z,2026-03-04T14:15:15.2669702Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e9a60e1b-db2b-4746-a65c-fd9f7ebda4e2,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.18,2026-03-04T14:45:00.298797Z,2026-03-04T14:45:11.3758559Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
44670fc8-9aab-4758-8059-8b2f9ccad0e5,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.54,2026-03-05T12:15:00.7353113Z,2026-03-05T12:15:32.921284Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e0be0a78-a1a2-475c-a625-3adc9acf1a71,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.38,2026-03-05T12:45:01.0070449Z,2026-03-05T12:45:23.9141099Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
fa1eb3b1-feca-4438-9595-480b8528aa45,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.52,2026-03-05T13:15:00.4216414Z,2026-03-05T13:15:31.8286362Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
4a617639-4bb3-4959-a15d-a8529cf7c7b0,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-03-05T13:45:00.6483997Z,2026-03-05T13:45:16.0263491Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
3c3aa8f9-14bb-4716-8141-91bbf45b1c86,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-03-05T14:15:00.7844657Z,2026-03-05T14:15:16.5331104Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
66712a58-3f38-4ac0-a50b-3c761bf44de4,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.35,2026-03-05T14:45:01.377929Z,2026-03-05T14:45:22.3585486Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
ea152817-f5a8-42bf-9242-384d93e3b2fa,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.24,2026-03-08T12:15:00.9851012Z,2026-03-08T12:15:15.1674569Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
ac96d26b-ba3f-431e-a0ef-2e11991b9e64,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.38,2026-03-08T12:45:00.2159792Z,2026-03-08T12:45:22.9803101Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
477d00d6-ba2f-4fe8-8766-19355b862e28,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.2,2026-03-08T13:15:00.4299427Z,2026-03-08T13:15:12.6444142Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
2708bc8d-1faa-4051-b5bf-6b0279a43c5c,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.19,2026-03-08T13:45:00.8816658Z,2026-03-08T13:45:12.3041385Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
b1e01364-095b-46aa-bf06-fec5c17aaed9,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.28,2026-03-08T14:15:00.1873155Z,2026-03-08T14:15:17.2627938Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
ac3b5903-f284-4dd5-ab0e-a51ed4c9f1c3,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.2,2026-03-08T14:45:00.8698867Z,2026-03-08T14:45:13.1261953Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
d9916f7e-1b8b-4259-ab7e-97c51a5dadc4,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.69,2026-03-11T12:15:03.2069442Z,2026-03-11T12:15:44.5801164Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c872a194-48e4-4137-8dbd-3c85ccef93c0,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.25,2026-03-11T12:45:00.0514773Z,2026-03-11T12:45:15.3422437Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
0980ef1f-d3d4-4f28-9a5e-bc46a8a0cb5d,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.22,2026-03-11T13:15:00.2762672Z,2026-03-11T13:15:13.6207045Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
35d981bb-85e1-4541-b4c2-cc7c4bb9f338,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.2,2026-03-11T13:45:00.3382225Z,2026-03-11T13:45:12.571944Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
7e8d8654-e0a8-4f52-bc62-9bc7f03bb6a8,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.31,2026-03-11T14:15:00.7414315Z,2026-03-11T14:15:19.4413708Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
1ba22139-d39a-4e1e-a265-a594cf696b0a,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.32,2026-03-11T14:45:01.6575557Z,2026-03-11T14:45:20.7012215Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
8b9d7d48-7f16-4aa8-9632-5e3c91ade4c6,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.41,2026-03-12T12:15:00.0855648Z,2026-03-12T12:15:24.959534Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
cacb927c-5736-4c62-b5d9-0668a129c7bc,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.46,2026-03-12T12:45:00.5432862Z,2026-03-12T12:45:27.8829806Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
b1153fbd-63d1-49e6-be56-5fe568c040d6,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-03-12T13:15:00.7607529Z,2026-03-12T13:15:13.4067645Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c4b4bd8c-13e2-48ac-abe2-43539b90c7be,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.38,2026-03-12T13:45:01.0443322Z,2026-03-12T13:45:23.5942366Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
541b3979-eaf6-479b-9590-620bbb4e65bb,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.27,2026-03-12T14:15:00.4431032Z,2026-03-12T14:15:16.922194Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
3012ba35-91dc-470e-8895-06918b46d09c,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.23,2026-03-12T14:45:00.7416838Z,2026-03-12T14:45:14.6780205Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
1cada85e-2893-4e87-9c5a-8d1ed1e69f54,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.43,2026-03-15T12:15:01.2804993Z,2026-03-15T12:15:27.2129273Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
1435b1a6-20fa-4070-b29d-8b8f462ee751,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-03-15T12:45:00.5528153Z,2026-03-15T12:45:12.9711371Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
de8a56ab-575c-49c0-a0a8-66f61b52d639,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.74,2026-03-15T13:15:00.6413867Z,2026-03-15T13:15:45.3011864Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
e830d0b5-f772-408d-8420-315790956db4,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.19,2026-03-15T13:45:00.9804292Z,2026-03-15T13:45:12.2493066Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c697559b-9782-4661-994b-11c4b1b27d5d,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-03-15T14:15:00.4539036Z,2026-03-15T14:15:15.7602922Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
2445b1dd-f12c-4677-a24b-a19df735bd6c,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.27,2026-03-15T14:45:00.8489599Z,2026-03-15T14:45:17.20129Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
eef4e074-a227-4107-958a-62d24e3b9298,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.26,2026-03-18T12:15:00.1478842Z,2026-03-18T12:15:16.0308017Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c9466ffc-0626-44b2-9aec-d8503b017543,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.21,2026-03-18T12:45:00.636803Z,2026-03-18T12:45:13.3009953Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
430c3b65-adab-483c-b5a6-c5be74bb84ea,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.39,2026-03-18T13:15:00.8316057Z,2026-03-18T13:15:24.1280455Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
19f7cafd-5286-4043-8fc8-5db0123aed1a,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.41,2026-03-18T13:45:00.931126Z,2026-03-18T13:45:25.6742354Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
7c0448fa-fe0d-4f3d-ae77-2073f6d06214,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.43,2026-03-18T14:15:00.4896183Z,2026-03-18T14:15:26.1087698Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
810b62c6-fd35-4cb5-b0f0-16f537b55c56,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.42,2026-03-18T14:45:01.1180638Z,2026-03-18T14:45:26.1214316Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
d6fdd9f0-daf4-4973-ac25-e473b1c8dd5e,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.23,2026-03-19T12:15:00.581742Z,2026-03-19T12:15:14.6455604Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
1195c185-e163-4de4-a6c1-1fa0c760663e,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.46,2026-03-19T12:45:00.6358646Z,2026-03-19T12:45:28.4722795Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
c59ef104-9741-4cdd-8171-42f2ce439efa,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.34,2026-03-19T13:15:00.7859797Z,2026-03-19T13:15:20.9446265Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
f5b8d608-9df2-4195-9f94-c0f6ab9ba5ef,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.33,2026-03-19T13:45:01.2820295Z,2026-03-19T13:45:21.2655572Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
33a6fb44-d01c-4332-81d8-9a78ecf3c30d,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.24,2026-03-19T14:15:00.5213109Z,2026-03-19T14:15:15.0858788Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
90ee5df0-3d11-4762-a8f4-af1251ef3a46,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.47,2026-03-19T14:45:01.3436486Z,2026-03-19T14:45:29.2922174Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
840a6e4a-c024-48f3-8ab3-577ace73508a,control_flow,competitive-factory,5685e448-8271-4cf2-b2d2-4f030db888b9,azure-test-pm,Failed,0.55,2026-03-22T12:15:00.064634Z,2026-03-22T12:15:33.0212778Z,trigger1,ScheduleTrigger,"Operation on target LoopNotebooks failed: Activity failed because an inner activity failed; Inner activity name: Notebook1, Error: API tokens are disabled for user 8579171027602417. Contact your site "
